,Unnamed: 0.1,Unnamed: 0,gender,age,fnlwgt,education_num,capital_gain,hours_per_week,GroundTruth,GroundTruth_DB,FairDEN,Scalable,FairSC_normalized,FairSC,FairDen,Fairlet_MCF Fairlet2
745,745,29096,1,43,180599,15,15024,60,1,-1,0,0,1,0,1,0
746,746,6129,1,30,108023,10,0,40,0,-1,1,0,0,1,0,0
747,747,24039,0,39,218249,10,0,37,0,-1,1,1,0,1,0,0
748,748,44093,0,20,129240,10,0,30,0,-1,1,1,0,1,0,0
749,749,10520,1,46,139268,14,0,45,1,-1,1,0,1,0,0,0
750,750,3184,0,54,93415,13,0,40,1,-1,1,0,1,1,0,0
751,751,15789,0,46,207301,9,0,37,0,-1,1,0,0,1,0,0
752,752,16423,1,51,282744,13,0,40,0,-1,0,1,1,0,1,0
753,753,20856,0,52,72743,9,0,50,0,-1,1,0,0,1,0,0
754,754,15671,1,38,104280,16,0,55,1,-1,0,0,1,0,1,0
755,755,36729,1,38,349951,9,4508,55,0,-1,0,1,0,1,1,0
756,756,30477,0,47,162494,10,0,45,1,-1,1,0,0,1,0,0
757,757,18046,0,32,328060,5,0,40,0,-1,0,1,0,1,1,0
758,758,40349,1,29,192237,10,0,40,0,-1,1,1,0,1,0,0
759,759,3265,1,30,186269,13,0,40,0,-1,1,1,1,0,0,0
760,760,38184,1,42,344624,16,0,99,1,-1,0,1,1,0,1,0
761,761,17224,0,36,84848,9,0,16,0,-1,0,0,0,1,1,0
762,762,10746,1,54,146574,9,0,40,1,-1,1,0,0,1,0,0
763,763,7650,1,23,215395,9,0,40,0,-1,1,1,0,1,0,0
764,764,5152,1,27,109001,10,0,49,0,-1,1,0,0,1,0,0
765,765,35214,1,45,30690,4,0,10,0,-1,0,0,0,1,1,0
766,766,6943,1,46,106255,10,0,40,0,-1,1,0,0,1,0,0
767,767,27671,0,45,380127,13,0,40,0,-1,0,1,0,1,1,0
768,768,13713,0,18,127827,8,0,25,0,-1,1,1,0,1,0,0
769,769,30474,0,42,215219,7,0,30,0,-1,0,0,0,1,1,0
770,770,43675,0,36,953588,7,0,40,0,-1,0,1,0,1,1,0
771,771,25659,1,41,138975,13,7688,45,1,-1,0,0,1,0,1,0
772,772,23933,0,33,192286,10,0,52,0,-1,1,1,0,1,0,0
773,773,34295,1,21,123868,10,0,40,0,-1,1,0,0,1,0,0
774,774,16947,1,41,206948,13,0,40,1,-1,1,0,1,0,0,0
775,775,11306,1,40,145504,9,0,40,0,-1,1,0,0,1,0,0
776,776,48065,1,37,504871,10,0,40,0,-1,0,1,0,1,1,0
777,777,8407,1,19,70982,11,0,16,0,-1,1,0,0,1,0,0
778,778,6100,1,54,339667,9,0,41,0,-1,1,1,0,1,0,0
779,779,14857,1,41,262038,3,0,35,0,-1,0,1,0,1,1,0
780,780,23593,1,44,152150,12,0,40,0,-1,1,0,1,0,0,0
781,781,37753,0,41,92717,10,0,40,0,-1,1,0,0,1,0,0
782,782,40235,1,31,124483,14,0,60,1,-1,1,0,1,0,0,0
783,783,19530,1,64,50171,9,0,10,0,-1,0,0,0,1,1,0
784,784,18513,0,17,19752,7,0,25,0,-1,0,0,0,1,1,0
785,785,19707,1,45,246431,13,0,30,0,-1,0,1,1,0,1,0
786,786,26453,0,41,207375,9,0,50,0,-1,1,0,0,1,0,0
787,787,42625,1,35,161496,10,0,50,0,-1,1,0,0,1,0,0
788,788,39636,1,46,340651,13,0,60,1,-1,1,1,1,0,0,0
789,789,2726,1,30,68330,13,0,40,1,-1,1,0,1,0,0,0
790,790,144,1,70,105376,10,0,40,0,-1,0,0,0,1,1,0
791,791,6684,0,35,267891,9,0,38,0,-1,1,1,0,1,0,0
792,792,14977,0,28,197932,10,0,16,0,-1,1,1,0,1,0,0
793,793,15209,1,49,39986,5,0,40,0,-1,0,0,0,1,1,0
794,794,24069,1,39,278557,11,0,48,0,-1,1,1,0,0,0,0
795,795,11427,1,19,299050,7,0,60,0,-1,0,1,0,1,1,0
796,796,20392,0,52,194788,14,4787,60,1,-1,0,0,1,1,1,0
797,797,30410,0,32,100135,13,0,35,1,-1,1,0,0,1,0,0
798,798,35293,1,32,159322,10,0,80,0,-1,0,0,1,0,1,0
799,799,20636,0,37,76767,15,0,39,1,-1,1,0,0,1,0,0
800,800,40666,0,45,72393,13,0,38,0,-1,1,0,0,1,0,0
801,801,13557,1,39,192614,9,0,56,0,-1,1,0,0,1,0,0
802,802,8844,1,34,56121,7,0,40,0,-1,1,0,0,1,0,0
803,803,20124,1,45,81487,10,0,40,1,-1,1,0,0,1,0,0
804,804,3829,1,24,123983,7,0,40,0,-1,1,0,0,1,0,0
805,805,37838,1,32,72591,9,0,40,0,-1,1,0,0,1,0,0
806,806,42167,0,31,93326,10,0,40,0,-1,1,0,0,1,0,0
807,807,47993,0,37,328301,10,4934,60,1,-1,0,1,0,1,1,0
808,808,26977,0,18,389147,9,0,30,0,-1,0,1,0,1,1,0
809,809,9985,0,24,185821,10,0,40,0,-1,1,1,0,1,0,0
810,810,30231,1,46,192323,9,0,40,0,0,1,0,0,1,0,0
811,811,2441,1,61,355645,5,0,20,0,-1,0,1,0,1,1,0
812,812,29554,0,19,135162,10,0,10,0,-1,0,1,0,1,1,0
813,813,564,1,52,334273,13,0,60,1,-1,0,1,1,0,1,0
814,814,7762,1,25,102460,13,0,40,0,-1,1,0,1,0,0,0
815,815,48023,1,38,455379,8,0,56,1,-1,0,1,0,1,1,0
816,816,19841,0,21,211601,10,0,40,0,-1,1,1,0,1,0,0
817,817,501,1,62,114060,9,0,40,0,-1,1,0,0,1,0,0
818,818,27741,1,41,191814,9,0,40,0,-1,1,0,0,1,0,0
819,819,28616,1,23,117767,9,0,35,0,-1,1,0,0,1,0,0
820,820,40207,1,37,287031,14,0,50,1,-1,0,1,1,0,1,0
821,821,46395,0,41,182217,10,0,30,0,-1,1,0,0,1,0,0
822,822,14577,1,57,200316,10,0,40,1,-1,1,0,0,1,0,0
823,823,32090,1,42,138162,10,0,40,0,-1,1,0,0,1,0,0
824,824,34799,1,24,354351,13,0,40,0,-1,0,1,0,0,1,0
825,825,22489,1,39,37314,14,0,50,1,-1,1,0,1,0,0,0
826,826,18378,1,66,182470,15,0,25,1,-1,0,0,1,0,1,0
827,827,31581,1,51,170086,13,0,45,1,-1,1,0,1,0,0,0
828,828,35957,1,66,74263,9,0,86,1,-1,0,0,1,0,1,0
829,829,15529,0,33,160776,11,0,40,0,-1,1,0,0,1,0,0
830,830,5975,0,24,203518,13,0,40,0,-1,1,1,0,1,0,0
831,831,36016,0,42,188465,9,0,25,0,-1,1,0,0,1,0,0
832,832,35311,1,54,99208,1,0,16,0,-1,0,0,0,1,1,0
833,833,21920,1,52,282674,9,0,40,1,-1,1,1,0,1,0,0
834,834,32621,0,38,34744,10,0,38,0,-1,1,0,0,1,0,0
835,835,24641,0,49,98010,13,0,50,0,-1,1,0,0,1,0,0
836,836,31000,1,46,165138,11,0,40,0,-1,1,0,0,1,0,0
837,837,1792,0,47,178309,5,0,50,0,-1,0,0,0,1,1,0
838,838,27972,0,19,210308,10,0,15,0,-1,1,1,0,1,0,0
839,839,31427,0,32,46691,13,0,40,0,-1,1,0,0,1,0,0
840,840,20894,1,29,104423,10,4386,45,1,-1,0,0,0,1,1,0
841,841,10445,1,38,49020,9,0,40,0,-1,1,0,0,1,0,0
842,842,15650,1,27,70657,10,0,35,0,-1,1,0,0,1,0,0
843,843,12623,1,44,427952,13,0,40,0,-1,0,1,0,0,1,0
844,844,664,0,20,81145,10,0,25,0,-1,1,0,0,1,0,0
845,845,4086,1,23,449432,10,0,40,0,-1,1,1,0,1,0,0
846,846,10592,0,20,301199,10,0,24,0,-1,1,1,0,1,0,0
847,847,42349,0,39,186719,10,0,25,0,-1,1,0,0,1,0,0
848,848,1566,1,29,111900,10,0,40,0,-1,1,0,0,1,0,0
849,849,22328,1,34,112115,15,0,55,1,-1,0,0,1,0,1,0
850,850,42705,1,43,210013,10,0,50,1,-1,1,0,0,1,0,0
851,851,35020,1,24,300275,9,0,40,0,-1,1,1,0,1,0,0
852,852,43655,1,39,183081,14,0,60,1,-1,0,0,1,0,1,0
853,853,44573,1,26,384276,10,0,60,1,-1,0,1,0,1,1,0
854,854,11487,1,47,272182,10,0,40,0,-1,1,1,0,1,0,0
855,855,5794,1,27,224421,10,0,40,0,-1,1,1,0,1,0,0
856,856,10463,1,48,177018,14,0,50,1,-1,1,0,1,0,0,0
857,857,5308,1,32,183356,9,0,40,0,1,1,1,0,1,0,0
858,858,11499,1,79,142370,15,0,10,0,-1,0,0,1,0,1,0
859,859,11466,1,33,54782,13,0,42,0,-1,1,0,1,0,0,0
860,860,30710,1,24,375313,10,0,40,0,-1,1,1,0,1,0,0
861,861,24758,1,61,202106,9,0,40,1,-1,1,0,0,1,0,0
862,862,20630,0,40,202872,10,0,24,0,-1,1,0,0,1,0,0
863,863,39704,1,36,33157,10,0,50,1,-1,1,0,0,1,0,0
864,864,43093,1,71,94358,9,0,6,0,-1,0,0,0,1,1,0
865,865,27017,0,26,176008,9,0,40,0,-1,1,1,0,1,0,0
866,866,45705,0,58,36091,14,0,40,0,-1,1,0,1,1,0,0
867,867,33512,0,46,165346,14,0,8,0,-1,0,0,0,1,1,0
868,868,40804,0,33,174215,13,0,55,1,-1,1,0,0,1,0,0
869,869,34382,1,18,191817,7,0,20,0,-1,1,1,0,1,0,0
870,870,2494,1,38,258761,9,0,50,0,-1,1,1,0,1,0,0
871,871,23015,1,21,296158,6,0,25,0,-1,0,1,0,1,1,0
872,872,28474,0,40,59460,10,0,38,0,-1,1,0,0,1,0,0
873,873,23186,1,33,246038,13,0,40,1,-1,1,1,1,0,0,0
874,874,15938,1,58,141165,9,0,50,0,-1,1,0,0,1,0,0
875,875,16841,1,32,286689,12,0,42,1,-1,1,1,1,0,0,0
876,876,27622,0,32,114746,9,0,60,0,-1,1,0,0,1,0,0
877,877,37850,0,38,233571,10,0,40,1,-1,1,1,0,1,0,0
878,878,41072,1,36,305935,9,0,40,0,-1,1,1,0,1,0,0
879,879,27325,0,22,187052,7,0,30,0,-1,0,1,0,1,1,0
880,880,42558,1,40,32185,9,0,44,0,-1,1,0,0,1,0,0
881,881,26789,1,32,513416,14,0,10,0,-1,0,1,0,1,1,0
882,882,17050,1,37,176967,10,0,50,1,-1,1,0,0,1,0,0
883,883,5762,1,46,137354,14,0,40,1,-1,1,0,1,0,0,0
884,884,9846,1,47,285060,14,0,41,1,-1,1,1,1,0,0,0
885,885,31397,1,54,229272,9,0,40,1,-1,1,0,0,1,0,0
886,886,28848,1,46,188325,9,0,40,0,0,1,0,0,1,0,0
887,887,11671,1,20,146879,9,0,40,0,-1,1,1,0,1,0,0
888,888,30246,1,32,193260,10,0,40,0,-1,1,1,0,1,0,0
889,889,40832,1,31,157568,10,0,40,0,-1,1,0,0,1,0,0
890,890,27847,1,52,68982,13,0,50,1,-1,1,0,1,0,0,0
891,891,37898,1,28,79874,10,0,37,0,-1,1,0,0,1,0,0
892,892,31800,0,20,344394,10,0,30,0,-1,1,1,0,1,0,0
893,893,399,1,52,132178,13,0,50,1,-1,1,0,1,0,0,0
894,894,17566,0,20,238685,7,0,40,0,-1,1,1,0,1,0,0
895,895,14355,1,52,31533,9,0,40,0,-1,1,0,0,1,0,0
896,896,36031,1,31,111567,9,0,50,1,-1,1,0,0,1,0,0
897,897,33788,1,44,64632,13,0,55,0,-1,1,0,1,0,0,0
898,898,10636,1,27,206889,12,0,40,0,-1,1,1,1,0,0,0
899,899,34437,1,46,169711,10,0,40,1,-1,1,0,0,1,0,0
900,900,31434,1,67,261203,4,0,35,0,-1,0,0,0,1,1,0
901,901,44307,1,39,497525,6,0,40,0,-1,0,1,0,1,1,0
902,902,32677,1,32,149573,12,0,40,0,-1,1,0,1,0,0,0
903,903,11797,1,38,167725,13,0,84,0,-1,0,0,1,0,1,0
904,904,27879,0,40,202872,9,0,40,1,-1,1,0,0,1,0,0
905,905,46860,0,20,374116,7,0,40,0,-1,0,1,0,1,1,0
906,906,23287,0,52,194259,4,0,50,0,-1,0,0,0,1,1,0
907,907,15526,0,28,191088,13,0,40,1,-1,1,1,0,1,0,0
908,908,46918,1,26,414916,9,0,40,0,-1,1,1,0,1,0,0
909,909,16123,1,51,101722,4,3908,47,0,-1,0,0,0,1,1,0
910,910,22711,1,58,53481,14,0,35,0,-1,1,0,1,0,0,0
911,911,6954,0,60,230545,4,0,35,0,-1,0,0,0,1,1,0
912,912,29681,1,32,379412,11,0,40,0,-1,1,1,0,1,0,0
913,913,27373,0,20,232022,10,0,40,0,-1,1,1,0,1,0,0
914,914,41134,0,21,132247,10,0,35,0,-1,1,0,0,1,0,0
915,915,16166,1,18,205894,7,0,15,0,-1,1,1,0,1,0,0
916,916,1941,1,56,31782,6,0,40,0,-1,0,0,0,1,1,0
917,917,26595,1,50,100480,14,0,60,1,-1,0,0,1,0,1,0
918,918,43074,1,22,124971,9,0,45,0,-1,1,0,0,1,0,0
919,919,2554,1,36,49626,9,0,40,0,-1,1,0,0,1,0,0
920,920,21877,1,59,165315,13,99999,43,1,-1,0,0,1,0,1,0
921,921,8370,1,24,153082,9,0,30,0,-1,1,1,0,1,0,0
922,922,46890,1,42,123838,13,0,60,1,-1,1,0,1,0,0,0
923,923,32674,1,37,123361,13,0,50,1,-1,1,0,1,0,0,0
924,924,18148,1,34,137814,10,0,45,0,-1,1,0,0,1,0,0
925,925,20442,0,55,148590,6,0,40,0,-1,1,0,0,1,0,0
926,926,167,1,46,102628,14,0,40,0,-1,1,0,1,0,0,0
927,927,46530,1,60,116746,6,0,40,0,-1,0,0,0,1,1,0
928,928,4740,1,55,110871,13,0,40,0,-1,1,0,1,0,0,0
929,929,18087,1,18,111476,7,0,40,0,-1,1,0,0,1,0,0
930,930,39053,1,35,150057,9,4386,48,0,-1,0,0,1,1,1,0
931,931,28915,1,33,194901,13,0,40,1,-1,1,1,1,0,0,0
932,932,41383,1,32,236861,12,0,45,1,-1,1,1,1,0,0,0
933,933,42786,1,44,271756,9,0,40,1,-1,1,1,0,1,0,0
934,934,45895,0,22,372898,10,0,20,0,-1,1,1,0,1,0,0
935,935,43588,1,38,230329,9,0,48,0,-1,1,1,0,1,0,0
936,936,32197,0,34,213307,9,7443,35,0,-1,0,1,0,1,1,0
937,937,5266,1,35,113322,11,0,40,0,-1,1,0,0,1,0,0
938,938,29589,0,47,358465,10,0,40,0,-1,1,1,0,1,0,0
939,939,1219,1,38,200818,15,0,40,1,-1,1,0,1,0,0,0
940,940,35071,1,55,248841,9,0,45,1,-1,1,0,0,1,0,0
941,941,32908,0,18,352640,10,0,20,0,-1,0,1,0,1,1,0
942,942,45627,0,52,76081,13,0,40,0,-1,1,0,1,1,0,0
943,943,27064,0,46,169953,10,0,40,0,-1,1,0,0,1,0,0
944,944,3401,1,66,190324,9,0,18,0,-1,0,0,0,1,1,0
945,945,15578,1,58,115605,14,0,50,1,-1,0,0,1,0,1,0
946,946,4844,1,34,253438,10,0,60,1,-1,1,1,0,1,0,0
947,947,31049,1,45,181307,15,15024,43,1,-1,0,0,1,0,1,0
948,948,43033,1,46,141058,9,7298,40,1,-1,0,0,1,1,1,0
949,949,11250,0,18,329054,7,0,15,0,-1,0,1,0,1,1,0
950,950,33438,1,44,120277,15,99999,60,1,-1,0,0,1,0,1,0
951,951,4962,0,44,402397,14,0,60,1,-1,0,1,0,1,1,0
952,952,33842,0,40,285000,13,0,40,0,-1,1,1,0,1,0,0
953,953,2191,0,22,355686,10,0,40,0,-1,1,1,0,1,0,0
954,954,14474,1,32,206609,9,0,40,0,1,1,1,0,1,0,0
955,955,22172,1,22,162667,9,0,50,0,-1,1,1,0,1,0,0
956,956,32759,1,24,102258,13,0,40,0,-1,1,0,1,0,0,0
957,957,36614,1,46,32290,10,0,40,0,-1,1,0,0,1,0,0
958,958,8617,1,30,219110,9,0,46,0,-1,1,1,0,1,0,0
959,959,44133,1,40,277647,10,0,35,1,-1,1,1,0,1,0,0
960,960,40939,1,34,117963,5,0,45,0,-1,1,0,0,1,0,0
961,961,3939,1,28,37215,13,0,45,0,-1,1,0,1,0,0,0
962,962,23905,1,64,105748,9,0,40,0,-1,1,0,0,1,0,0
963,963,2982,1,43,175485,10,0,40,0,-1,1,0,0,1,0,0
964,964,29386,0,21,108687,10,0,40,0,-1,1,0,0,1,0,0
965,965,7155,1,54,94055,13,0,40,0,-1,1,0,1,0,0,0
966,966,41482,1,51,25932,11,0,99,1,-1,0,0,1,0,1,0
967,967,43770,1,36,558344,9,0,48,0,-1,0,1,0,1,1,0
968,968,26161,1,24,216469,9,0,50,0,-1,1,1,0,1,0,0
969,969,16339,1,24,77665,9,0,42,0,-1,1,0,0,1,0,0
970,970,23204,0,19,307496,10,0,23,0,-1,1,1,0,1,0,0
971,971,45439,1,20,168165,10,0,40,0,-1,1,1,0,1,0,0
972,972,36554,1,38,218015,10,0,48,1,-1,1,1,0,1,0,0
973,973,17484,0,37,253420,9,0,25,0,-1,0,1,0,1,1,0
974,974,23292,1,30,19302,10,7688,40,1,-1,0,0,1,1,1,0
975,975,8037,0,30,205659,12,0,50,1,-1,1,1,0,1,0,0
976,976,43928,1,32,264554,10,0,40,1,-1,1,1,0,1,0,0
977,977,32399,1,69,174379,9,0,30,0,-1,0,0,0,1,1,0
978,978,39152,0,45,132847,13,0,50,0,-1,1,0,0,1,0,0
979,979,4775,1,28,200819,4,0,84,0,-1,0,1,1,1,1,0
980,980,16507,0,18,96483,9,0,20,0,-1,1,0,0,1,0,0
981,981,31712,1,41,117585,9,0,40,1,-1,1,0,0,1,0,0
982,982,5528,1,25,49092,13,0,40,0,-1,1,0,1,0,0,0
983,983,38037,1,51,200450,9,0,40,1,-1,1,0,0,1,0,0
984,984,34653,1,48,97470,10,0,40,1,-1,1,0,0,1,0,0
985,985,19234,1,39,315640,13,0,60,0,-1,0,1,1,0,1,0
986,986,39421,1,61,244261,9,0,40,0,-1,1,0,0,1,0,0
987,987,26896,1,53,134854,11,0,40,1,-1,1,0,0,1,0,0
988,988,29359,1,25,363707,9,0,40,0,-1,1,1,0,1,0,0
989,989,32950,1,41,253250,13,7298,40,1,-1,0,1,1,0,1,0
990,990,22989,0,21,145651,10,0,12,0,-1,1,1,0,1,0,0
991,991,14854,1,59,186308,14,0,50,0,-1,0,0,1,0,1,0
992,992,6802,0,55,308373,10,0,40,1,-1,1,1,0,1,0,0
993,993,13466,1,22,151991,10,0,20,0,-1,1,1,0,1,0,0
994,994,43935,1,58,147098,15,15024,60,1,-1,0,0,1,0,1,0
995,995,12081,1,39,355468,9,0,46,1,-1,1,1,0,1,0,0
996,996,30144,1,43,48193,12,0,40,0,-1,1,0,1,0,0,0
997,997,46140,0,45,101825,10,5721,45,0,-1,0,0,0,1,1,0
998,998,42450,1,50,221495,13,0,40,0,-1,1,0,1,0,0,0
999,999,33022,1,62,153891,11,3137,40,0,-1,0,0,1,0,1,0
1000,1000,28844,0,34,222548,10,0,4,0,-1,0,1,0,1,1,0
1001,1001,31240,1,42,112607,9,0,50,0,-1,1,0,0,1,0,0
1002,1002,33554,1,55,135339,13,0,40,1,-1,1,0,1,0,0,0
1003,1003,38127,0,36,327435,10,0,40,0,-1,1,1,0,1,0,0
1004,1004,18841,0,47,151087,9,0,40,0,-1,1,0,0,1,0,0
1005,1005,9618,0,18,238401,10,0,25,0,-1,1,1,0,1,0,0
1006,1006,10311,1,27,156266,5,0,40,0,-1,1,0,0,1,0,0
1007,1007,19735,0,23,193090,13,0,30,0,-1,1,1,0,1,0,0
1008,1008,32731,1,22,213291,12,0,25,0,-1,0,1,0,1,1,0
1009,1009,9134,1,23,235894,7,0,55,0,-1,0,1,0,1,1,0
1010,1010,11986,0,67,64148,10,0,41,0,-1,1,0,0,1,0,0
1011,1011,45598,0,20,253612,9,0,30,0,-1,1,1,0,1,0,0
1012,1012,45609,1,19,134252,10,0,15,0,-1,1,1,0,1,0,0
1013,1013,39981,0,24,118792,10,0,12,0,-1,1,0,0,1,0,0
1014,1014,48176,1,24,194848,13,0,40,0,-1,1,1,1,0,0,0
1015,1015,33047,1,20,190968,4,0,20,0,-1,0,1,0,1,1,0
1016,1016,30639,1,46,172822,9,0,40,0,0,1,0,0,1,0,0
1017,1017,28789,1,49,99335,10,0,50,0,-1,1,0,0,1,0,0
1018,1018,45854,1,32,208761,9,0,60,0,-1,1,1,1,1,0,0
1019,1019,27770,0,47,204900,9,0,40,0,-1,1,0,0,1,0,0
1020,1020,5854,0,64,256019,14,0,35,0,-1,0,0,0,1,1,0
1021,1021,30726,1,34,340880,9,0,60,1,-1,0,1,0,1,1,0
1022,1022,36807,1,40,163628,11,0,40,0,-1,1,0,0,1,0,0
1023,1023,43640,0,52,103995,9,0,40,0,-1,1,0,0,1,0,0
1024,1024,22317,1,36,336367,12,0,50,0,-1,0,1,1,0,1,0
1025,1025,38776,1,37,141584,12,0,47,0,-1,1,0,1,0,0,0
1026,1026,3885,1,46,32825,9,0,40,0,-1,1,0,0,1,0,0
1027,1027,3227,1,39,129597,13,3464,40,0,-1,0,0,1,0,1,0
1028,1028,6994,0,22,227994,10,0,39,0,-1,1,1,0,1,0,0
1029,1029,25928,1,57,125000,15,0,35,1,-1,1,0,1,0,0,0
1030,1030,36136,0,38,101387,9,0,43,0,-1,1,0,0,1,0,0
1031,1031,1824,1,51,158948,9,0,84,1,-1,0,0,1,0,1,0
1032,1032,46244,0,42,111468,9,3325,40,0,-1,1,0,0,1,0,0
1033,1033,34232,1,49,106207,13,0,40,0,-1,1,0,1,0,0,0
1034,1034,30030,1,34,106761,13,0,45,1,-1,1,0,1,0,0,0
1035,1035,14552,1,42,177937,13,0,45,0,-1,1,0,1,0,0,0
1036,1036,42812,1,26,331806,9,0,37,0,-1,1,1,0,1,0,0
1037,1037,40868,1,36,186934,9,0,50,1,-1,1,0,0,1,0,0
1038,1038,1900,1,29,149943,10,0,40,0,-1,1,0,0,1,0,0
1039,1039,17937,1,60,282066,13,0,45,1,-1,0,0,1,0,1,0
1040,1040,41686,1,45,107231,9,0,55,0,-1,1,0,0,1,0,0
1041,1041,47164,1,58,32367,10,0,40,0,-1,1,0,0,1,0,0
1042,1042,38394,1,52,180949,10,0,30,0,-1,1,0,0,1,0,0
1043,1043,26358,0,17,72321,7,0,12,0,-1,0,0,0,1,1,0
1044,1044,45504,1,59,43103,10,0,40,0,-1,1,0,0,1,0,0
1045,1045,47214,0,40,235523,9,0,40,0,-1,1,1,0,1,0,0
1046,1046,41672,1,49,95636,6,0,40,0,-1,0,0,0,1,1,0
1047,1047,46736,0,20,259301,10,0,35,0,-1,1,1,0,1,0,0
1048,1048,12915,1,37,117760,11,4650,40,0,-1,0,0,1,1,1,0
1049,1049,22646,0,35,90406,7,0,40,0,-1,1,0,0,1,0,0
1050,1050,24224,1,28,31493,13,0,40,1,-1,1,0,1,0,0,0
1051,1051,2116,1,37,35330,9,0,55,0,-1,0,0,0,1,1,0
1052,1052,2084,0,28,308493,9,0,17,0,-1,0,1,0,1,1,0
1053,1053,19826,1,23,380281,12,0,25,0,-1,0,1,0,1,1,0
1054,1054,29342,0,28,171133,11,0,40,0,-1,1,1,0,1,0,0
1055,1055,45923,1,67,249043,10,6767,40,0,-1,0,0,1,0,1,0
1056,1056,5923,1,20,325493,9,0,40,0,-1,1,1,0,1,0,0
1057,1057,7356,1,42,166740,13,0,40,0,-1,1,0,1,0,0,0
1058,1058,24868,0,44,194049,10,0,35,0,-1,1,0,0,1,0,0
1059,1059,13431,0,33,122220,10,0,40,1,-1,1,0,0,1,0,0
1060,1060,10229,1,35,202027,10,0,60,0,-1,1,1,1,1,0,0
1061,1061,3940,0,49,371299,9,0,35,0,-1,0,1,0,1,1,0
1062,1062,19793,1,46,185847,9,0,54,0,-1,1,0,0,1,0,0
1063,1063,15044,0,23,368739,13,0,40,0,-1,0,1,0,1,1,0
1064,1064,6631,1,46,353824,12,0,40,0,-1,0,1,0,0,1,0
1065,1065,46850,0,29,120645,12,0,40,0,-1,1,0,0,1,0,0
1066,1066,31146,1,61,113080,5,0,58,1,-1,0,0,0,1,1,0
1067,1067,15780,0,51,87205,13,0,55,0,-1,1,0,0,1,0,0
1068,1068,38063,1,27,203697,14,0,50,0,-1,1,1,1,0,0,0
1069,1069,30476,1,63,331527,6,0,40,0,-1,0,1,0,1,1,0
1070,1070,41940,1,79,160758,4,0,15,0,-1,0,0,0,1,1,0
1071,1071,44579,0,29,197565,9,0,35,1,-1,1,1,0,1,0,0
1072,1072,46200,1,37,162834,10,0,40,0,-1,1,0,0,1,0,0
1073,1073,25314,1,43,117158,10,0,45,1,-1,1,0,0,1,0,0
1074,1074,33574,1,44,67874,10,0,50,0,-1,1,0,0,1,0,0
1075,1075,23264,1,19,158603,6,0,25,0,-1,1,1,0,1,0,0
1076,1076,9520,1,60,25141,10,0,60,0,-1,0,0,1,1,1,0
1077,1077,46706,1,29,425830,12,0,40,0,-1,0,1,0,1,1,0
1078,1078,30536,0,28,119287,13,15024,28,1,-1,0,0,1,1,1,0
1079,1079,8230,1,23,91189,13,0,20,0,-1,0,0,0,1,1,0
1080,1080,36753,1,41,116493,10,0,52,0,-1,1,0,0,1,0,0
1081,1081,41700,0,17,110916,7,0,10,0,-1,0,0,0,1,1,0
1082,1082,11309,1,42,126094,9,0,39,0,-1,1,0,0,1,0,0
1083,1083,609,0,17,169658,6,0,21,0,-1,1,1,0,1,0,0
1084,1084,30948,0,31,157886,10,0,40,0,-1,1,0,0,1,0,0
1085,1085,25695,0,70,163057,9,2009,40,0,-1,0,0,0,1,1,0
1086,1086,15607,0,84,132806,9,0,13,0,-1,0,0,0,1,1,0
1087,1087,6484,0,36,162256,9,0,40,0,-1,1,0,0,1,0,0
1088,1088,32466,0,47,174995,9,0,30,0,-1,1,0,0,1,0,0
1089,1089,3168,1,31,111567,13,0,70,1,-1,0,0,1,0,1,0
1090,1090,31946,1,58,250206,6,5178,40,1,-1,0,0,0,1,1,0
1091,1091,41000,0,23,215616,9,0,20,0,-1,1,1,0,1,0,0
1092,1092,7544,1,38,159179,15,0,45,1,-1,1,0,1,0,0,0
1093,1093,48211,0,26,143280,9,0,40,0,-1,1,0,0,1,0,0
1094,1094,27917,1,22,324922,9,0,50,0,-1,0,1,0,1,1,0
1095,1095,24803,0,47,374580,9,0,52,0,-1,0,1,0,1,1,0
1096,1096,47818,0,29,101108,9,0,15,0,-1,1,0,0,1,0,0
1097,1097,2514,1,29,490332,10,0,45,1,-1,0,1,0,1,1,0
1098,1098,5158,1,22,36011,11,0,30,0,-1,0,0,0,1,1,0
1099,1099,43174,0,32,19447,9,0,40,0,-1,1,0,0,1,0,0
1100,1100,2829,1,36,107302,14,0,60,1,-1,1,0,1,0,0,0
1101,1101,38919,0,56,106850,10,0,40,0,-1,1,0,0,1,0,0
1102,1102,41085,0,44,190531,13,0,35,0,-1,1,0,0,1,0,0
1103,1103,17011,0,48,245948,9,2174,40,0,-1,1,0,0,1,0,0
1104,1104,43771,1,18,131825,7,0,21,0,-1,1,1,0,1,0,0
1105,1105,35005,0,33,149902,10,0,40,0,-1,1,0,0,1,0,0
1106,1106,7337,1,37,538443,9,14344,40,1,-1,0,1,0,1,1,0
1107,1107,9620,0,62,26911,4,0,66,0,-1,0,0,0,1,1,0
1108,1108,23323,1,37,161141,9,0,40,0,-1,1,0,0,1,0,0
1109,1109,14023,1,27,183523,10,0,40,1,-1,1,1,0,1,0,0
1110,1110,31405,1,53,155594,13,0,40,1,-1,1,0,1,0,0,0
1111,1111,13294,1,47,255934,10,0,80,0,-1,0,1,1,0,1,0
1112,1112,16794,0,35,139770,9,6849,40,0,-1,0,0,0,1,1,0
